Kinase,Peptide,LFC
BARK1,CFTR_730_742,1.2998652497073797
CAMK2,CFTR_730_742,1.2998652497073797
CDK,CFTR_730_742,1.2998652497073797
DAPK,CFTR_730_742,1.2998652497073797
DYRK,CFTR_730_742,1.2998652497073797
GRK,CFTR_730_742,1.2998652497073797
IKK,CFTR_730_742,1.2998652497073797
MAPKAPK,CFTR_730_742,1.2998652497073797
PAKA,CFTR_730_742,1.2998652497073797
PDHK,CFTR_730_742,1.2998652497073797
PEK,CFTR_730_742,1.2998652497073797
PHK,CFTR_730_742,1.2998652497073797
PKA,CFTR_730_742,1.2998652497073797
PKCA,CFTR_730_742,1.2998652497073797
PKD,CFTR_730_742,1.2998652497073797
PKG,CFTR_730_742,1.2998652497073797
QIK,CFTR_730_742,1.2998652497073797
RAD53,CFTR_730_742,1.2998652497073797
RSK,CFTR_730_742,1.2998652497073797
VRK2,CFTR_730_742,1.2998652497073797
AKT,CGHB_109_121,0.5973016851845617
BARK1,CGHB_109_121,0.5973016851845617
CAMK2,CGHB_109_121,0.5973016851845617
DMPK,CGHB_109_121,0.5973016851845617
IKK,CGHB_109_121,0.5973016851845617
MTOR,CGHB_109_121,0.5973016851845617
PDHK,CGHB_109_121,0.5973016851845617
PDK1,CGHB_109_121,0.5973016851845617
PEK,CGHB_109_121,0.5973016851845617
PKA,CGHB_109_121,0.5973016851845617
PKCA,CGHB_109_121,0.5973016851845617
PKG,CGHB_109_121,0.5973016851845617
RSK,CGHB_109_121,0.5973016851845617
VRK2,CGHB_109_121,0.5973016851845617
AMPK,CREB1_126_138,0.8148875158257655
ATM,CREB1_126_138,0.8148875158257655
BARK1,CREB1_126_138,0.8148875158257655
CAMK1,CREB1_126_138,0.8148875158257655
CAMK2,CREB1_126_138,0.8148875158257655
COT,CREB1_126_138,0.8148875158257655
DMPK,CREB1_126_138,0.8148875158257655
DYRK,CREB1_126_138,0.8148875158257655
GSK,CREB1_126_138,0.8148875158257655
MAPKAPK,CREB1_126_138,0.8148875158257655
PDHK,CREB1_126_138,0.8148875158257655
PHK,CREB1_126_138,0.8148875158257655
PIM,CREB1_126_138,0.8148875158257655
PKA,CREB1_126_138,0.8148875158257655
PKCA,CREB1_126_138,0.8148875158257655
PKCD,CREB1_126_138,0.8148875158257655
PKCH,CREB1_126_138,0.8148875158257655
PKD,CREB1_126_138,0.8148875158257655
QIK,CREB1_126_138,0.8148875158257655
RAD53,CREB1_126_138,0.8148875158257655
RSK,CREB1_126_138,0.8148875158257655
SGK,CREB1_126_138,0.8148875158257655
VRK2,CREB1_126_138,0.8148875158257655
AMPK,CSF1R_701_713,0.8796526266380033
BARK1,CSF1R_701_713,0.8796526266380033
CDK,CSF1R_701_713,0.8796526266380033
CK1,CSF1R_701_713,0.8796526266380033
DMPK,CSF1R_701_713,0.8796526266380033
PDHK,CSF1R_701_713,0.8796526266380033
PEK,CSF1R_701_713,0.8796526266380033
PIM,CSF1R_701_713,0.8796526266380033
PKA,CSF1R_701_713,0.8796526266380033
PKCA,CSF1R_701_713,0.8796526266380033
PKG,CSF1R_701_713,0.8796526266380033
RSK,CSF1R_701_713,0.8796526266380033
VRK2,CSF1R_701_713,0.8796526266380033
AMPK,DESP_2842_2854,1.3980447516316366
BARK1,DESP_2842_2854,1.3980447516316366
CAMK1,DESP_2842_2854,1.3980447516316366
CDK,DESP_2842_2854,1.3980447516316366
CK1,DESP_2842_2854,1.3980447516316366
DMPK,DESP_2842_2854,1.3980447516316366
GSK,DESP_2842_2854,1.3980447516316366
IKK,DESP_2842_2854,1.3980447516316366
MAPKAPK,DESP_2842_2854,1.3980447516316366
P38,DESP_2842_2854,1.3980447516316366
PDHK,DESP_2842_2854,1.3980447516316366
PDK1,DESP_2842_2854,1.3980447516316366
PEK,DESP_2842_2854,1.3980447516316366
PHK,DESP_2842_2854,1.3980447516316366
PIM,DESP_2842_2854,1.3980447516316366
PKA,DESP_2842_2854,1.3980447516316366
PKCA,DESP_2842_2854,1.3980447516316366
PKG,DESP_2842_2854,1.3980447516316366
QIK,DESP_2842_2854,1.3980447516316366
RIPK,DESP_2842_2854,1.3980447516316366
RSK,DESP_2842_2854,1.3980447516316366
SGK,DESP_2842_2854,1.3980447516316366
STE11,DESP_2842_2854,1.3980447516316366
STE7,DESP_2842_2854,1.3980447516316366
VRK2,DESP_2842_2854,1.3980447516316366
BARK1,EPB42_241_253,1.168965892721454
DMPK,EPB42_241_253,1.168965892721454
PHK,EPB42_241_253,1.168965892721454
PIM,EPB42_241_253,1.168965892721454
PKA,EPB42_241_253,1.168965892721454
PKCA,EPB42_241_253,1.168965892721454
PKG,EPB42_241_253,1.168965892721454
RAD53,EPB42_241_253,1.168965892721454
RSK,EPB42_241_253,1.168965892721454
VRK2,EPB42_241_253,1.168965892721454
BARK1,ERBB2_679_691,0.23889849031002977
DMPK,ERBB2_679_691,0.23889849031002977
PHK,ERBB2_679_691,0.23889849031002977
PIM,ERBB2_679_691,0.23889849031002977
PKA,ERBB2_679_691,0.23889849031002977
PKCA,ERBB2_679_691,0.23889849031002977
PKCD,ERBB2_679_691,0.23889849031002977
PKCH,ERBB2_679_691,0.23889849031002977
PKG,ERBB2_679_691,0.23889849031002977
RSK,ERBB2_679_691,0.23889849031002977
VRK2,ERBB2_679_691,0.23889849031002977
BARK1,ERF_519_531,0.37958342839185344
CDK,ERF_519_531,0.37958342839185344
CHK1,ERF_519_531,0.37958342839185344
DAPK,ERF_519_531,0.37958342839185344
DMPK,ERF_519_531,0.37958342839185344
DYRK,ERF_519_531,0.37958342839185344
ERK,ERF_519_531,0.37958342839185344
IRAK,ERF_519_531,0.37958342839185344
MST,ERF_519_531,0.37958342839185344
P38,ERF_519_531,0.37958342839185344
PDK1,ERF_519_531,0.37958342839185344
PEK,ERF_519_531,0.37958342839185344
PIM,ERF_519_531,0.37958342839185344
PKA,ERF_519_531,0.37958342839185344
PKCA,ERF_519_531,0.37958342839185344
PKG,ERF_519_531,0.37958342839185344
RAD53,ERF_519_531,0.37958342839185344
RSK,ERF_519_531,0.37958342839185344
VRK2,ERF_519_531,0.37958342839185344
AKT,ESR1_160_172,0.4706190679481222
AUR,ESR1_160_172,0.4706190679481222
BARK1,ESR1_160_172,0.4706190679481222
CK2,ESR1_160_172,0.4706190679481222
DMPK,ESR1_160_172,0.4706190679481222
IKK,ESR1_160_172,0.4706190679481222
PEK,ESR1_160_172,0.4706190679481222
PHK,ESR1_160_172,0.4706190679481222
PIM,ESR1_160_172,0.4706190679481222
PKCA,ESR1_160_172,0.4706190679481222
RSK,ESR1_160_172,0.4706190679481222
STE11,ESR1_160_172,0.4706190679481222
STE7,ESR1_160_172,0.4706190679481222
VRK2,ESR1_160_172,0.4706190679481222
BARK1,FIBA_569_581,0.19498628565464937
CDK,FIBA_569_581,0.19498628565464937
CK1,FIBA_569_581,0.19498628565464937
DAPK,FIBA_569_581,0.19498628565464937
DMPK,FIBA_569_581,0.19498628565464937
ERK,FIBA_569_581,0.19498628565464937
GSK,FIBA_569_581,0.19498628565464937
HAL,FIBA_569_581,0.19498628565464937
IKK,FIBA_569_581,0.19498628565464937
JNK,FIBA_569_581,0.19498628565464937
MLCK,FIBA_569_581,0.19498628565464937
MST,FIBA_569_581,0.19498628565464937
PDHK,FIBA_569_581,0.19498628565464937
PEK,FIBA_569_581,0.19498628565464937
PHK,FIBA_569_581,0.19498628565464937
PIM,FIBA_569_581,0.19498628565464937
PKA,FIBA_569_581,0.19498628565464937
PKCA,FIBA_569_581,0.19498628565464937
PKG,FIBA_569_581,0.19498628565464937
PLK,FIBA_569_581,0.19498628565464937
QIK,FIBA_569_581,0.19498628565464937
RAF,FIBA_569_581,0.19498628565464937
RIPK,FIBA_569_581,0.19498628565464937
RSK,FIBA_569_581,0.19498628565464937
SGK,FIBA_569_581,0.19498628565464937
STE7,FIBA_569_581,0.19498628565464937
VRK2,FIBA_569_581,0.19498628565464937
AKT,FOXO3_25_37,0.04314510401232911
BARK1,FOXO3_25_37,0.04314510401232911
CDK,FOXO3_25_37,0.04314510401232911
ERK,FOXO3_25_37,0.04314510401232911
MAPKAPK,FOXO3_25_37,0.04314510401232911
P38,FOXO3_25_37,0.04314510401232911
PHK,FOXO3_25_37,0.04314510401232911
PIM,FOXO3_25_37,0.04314510401232911
PKCA,FOXO3_25_37,0.04314510401232911
QIK,FOXO3_25_37,0.04314510401232911
RAF,FOXO3_25_37,0.04314510401232911
RSK,FOXO3_25_37,0.04314510401232911
SGK,FOXO3_25_37,0.04314510401232911
VRK2,FOXO3_25_37,0.04314510401232911
AKT,FRAP_2443_2455,0.5715263293543881
AMPK,FRAP_2443_2455,0.5715263293543881
BARK1,FRAP_2443_2455,0.5715263293543881
CK1,FRAP_2443_2455,0.5715263293543881
DAPK,FRAP_2443_2455,0.5715263293543881
DMPK,FRAP_2443_2455,0.5715263293543881
MAPKAPK,FRAP_2443_2455,0.5715263293543881
MELK,FRAP_2443_2455,0.5715263293543881
MLK,FRAP_2443_2455,0.5715263293543881
MSN,FRAP_2443_2455,0.5715263293543881
MTOR,FRAP_2443_2455,0.5715263293543881
NEK,FRAP_2443_2455,0.5715263293543881
PDHK,FRAP_2443_2455,0.5715263293543881
PDK1,FRAP_2443_2455,0.5715263293543881
PEK,FRAP_2443_2455,0.5715263293543881
PHK,FRAP_2443_2455,0.5715263293543881
PIM,FRAP_2443_2455,0.5715263293543881
PKA,FRAP_2443_2455,0.5715263293543881
PKCA,FRAP_2443_2455,0.5715263293543881
QIK,FRAP_2443_2455,0.5715263293543881
RSK,FRAP_2443_2455,0.5715263293543881
SGK,FRAP_2443_2455,0.5715263293543881
TAO,FRAP_2443_2455,0.5715263293543881
VRK2,FRAP_2443_2455,0.5715263293543881
AKT,GPR6_349_361,0.35459147266993407
BARK1,GPR6_349_361,0.35459147266993407
CDK,GPR6_349_361,0.35459147266993407
CK1,GPR6_349_361,0.35459147266993407
DMPK,GPR6_349_361,0.35459147266993407
DYRK,GPR6_349_361,0.35459147266993407
ERK,GPR6_349_361,0.35459147266993407
IKK,GPR6_349_361,0.35459147266993407
JNK,GPR6_349_361,0.35459147266993407
MAPKAPK,GPR6_349_361,0.35459147266993407
MELK,GPR6_349_361,0.35459147266993407
P38,GPR6_349_361,0.35459147266993407
PDK1,GPR6_349_361,0.35459147266993407
PEK,GPR6_349_361,0.35459147266993407
PHK,GPR6_349_361,0.35459147266993407
PKCA,GPR6_349_361,0.35459147266993407
QIK,GPR6_349_361,0.35459147266993407
RAF,GPR6_349_361,0.35459147266993407
RSK,GPR6_349_361,0.35459147266993407
SGK,GPR6_349_361,0.35459147266993407
VRK2,GPR6_349_361,0.35459147266993407
AMPK,GPSM2_394_406,1.1129895430006371
BARK1,GPSM2_394_406,1.1129895430006371
CAMK1,GPSM2_394_406,1.1129895430006371
CHK1,GPSM2_394_406,1.1129895430006371
DMPK,GPSM2_394_406,1.1129895430006371
IKK,GPSM2_394_406,1.1129895430006371
MAPKAPK,GPSM2_394_406,1.1129895430006371
MARK,GPSM2_394_406,1.1129895430006371
PHK,GPSM2_394_406,1.1129895430006371
PKCA,GPSM2_394_406,1.1129895430006371
PKD,GPSM2_394_406,1.1129895430006371
VRK2,GPSM2_394_406,1.1129895430006371
BARK1,GSUB_61_73,0.11160901030463824
CDK,GSUB_61_73,0.11160901030463824
DAPK,GSUB_61_73,0.11160901030463824
DMPK,GSUB_61_73,0.11160901030463824
DYRK,GSUB_61_73,0.11160901030463824
ERK,GSUB_61_73,0.11160901030463824
PDK1,GSUB_61_73,0.11160901030463824
PHK,GSUB_61_73,0.11160901030463824
PKA,GSUB_61_73,0.11160901030463824
PKG,GSUB_61_73,0.11160901030463824
PLK,GSUB_61_73,0.11160901030463824
VRK2,GSUB_61_73,0.11160901030463824
AKT,GYS2_1_13,0.04819523534827101
BARK1,GYS2_1_13,0.04819523534827101
CDK,GYS2_1_13,0.04819523534827101
DMPK,GYS2_1_13,0.04819523534827101
IKK,GYS2_1_13,0.04819523534827101
MAPKAPK,GYS2_1_13,0.04819523534827101
MTOR,GYS2_1_13,0.04819523534827101
PEK,GYS2_1_13,0.04819523534827101
PHK,GYS2_1_13,0.04819523534827101
PKA,GYS2_1_13,0.04819523534827101
PKCA,GYS2_1_13,0.04819523534827101
QIK,GYS2_1_13,0.04819523534827101
RSK,GYS2_1_13,0.04819523534827101
SGK,GYS2_1_13,0.04819523534827101
VRK2,GYS2_1_13,0.04819523534827101
AKT,H2B1B_ 27_40,0.3515417354803819
AMPK,H2B1B_ 27_40,0.3515417354803819
BARK1,H2B1B_ 27_40,0.3515417354803819
CAMK1,H2B1B_ 27_40,0.3515417354803819
CDK,H2B1B_ 27_40,0.3515417354803819
COT,H2B1B_ 27_40,0.3515417354803819
DAPK,H2B1B_ 27_40,0.3515417354803819
DMPK,H2B1B_ 27_40,0.3515417354803819
IKK,H2B1B_ 27_40,0.3515417354803819
MLK,H2B1B_ 27_40,0.3515417354803819
MST,H2B1B_ 27_40,0.3515417354803819
PAKA,H2B1B_ 27_40,0.3515417354803819
PAKB,H2B1B_ 27_40,0.3515417354803819
PDHK,H2B1B_ 27_40,0.3515417354803819
PEK,H2B1B_ 27_40,0.3515417354803819
PHK,H2B1B_ 27_40,0.3515417354803819
PIM,H2B1B_ 27_40,0.3515417354803819
PKA,H2B1B_ 27_40,0.3515417354803819
PKCA,H2B1B_ 27_40,0.3515417354803819
PKCH,H2B1B_ 27_40,0.3515417354803819
PKD,H2B1B_ 27_40,0.3515417354803819
PKG,H2B1B_ 27_40,0.3515417354803819
PLK,H2B1B_ 27_40,0.3515417354803819
QIK,H2B1B_ 27_40,0.3515417354803819
RAD53,H2B1B_ 27_40,0.3515417354803819
RSK,H2B1B_ 27_40,0.3515417354803819
SGK,H2B1B_ 27_40,0.3515417354803819
VRK2,H2B1B_ 27_40,0.3515417354803819
AMPK,H32_3_18,0.20328162056822813
ATR,H32_3_18,0.20328162056822813
AUR,H32_3_18,0.20328162056822813
BARK1,H32_3_18,0.20328162056822813
DAPK,H32_3_18,0.20328162056822813
DMPK,H32_3_18,0.20328162056822813
DYRK,H32_3_18,0.20328162056822813
MLK,H32_3_18,0.20328162056822813
MST,H32_3_18,0.20328162056822813
MTOR,H32_3_18,0.20328162056822813
PHK,H32_3_18,0.20328162056822813
PIM,H32_3_18,0.20328162056822813
PKCA,H32_3_18,0.20328162056822813
PKCD,H32_3_18,0.20328162056822813
PRKDC,H32_3_18,0.20328162056822813
QIK,H32_3_18,0.20328162056822813
RAD53,H32_3_18,0.20328162056822813
RSK,H32_3_18,0.20328162056822813
STE7,H32_3_18,0.20328162056822813
VRK1,H32_3_18,0.20328162056822813
VRK2,H32_3_18,0.20328162056822813
BARK1,IF4E_203_215,0.16841304288225817
CDK,IF4E_203_215,0.16841304288225817
DMPK,IF4E_203_215,0.16841304288225817
ERK,IF4E_203_215,0.16841304288225817
GRK,IF4E_203_215,0.16841304288225817
IKK,IF4E_203_215,0.16841304288225817
LKB,IF4E_203_215,0.16841304288225817
MAPKAPK,IF4E_203_215,0.16841304288225817
MLK,IF4E_203_215,0.16841304288225817
