Kinase,Peptide,LFC
PHK,BAD_69_81,0.1401959928798527
PIM,BAD_69_81,0.1401959928798527
PKA,BAD_69_81,0.1401959928798527
PKCA,BAD_69_81,0.1401959928798527
PKCI,BAD_69_81,0.1401959928798527
PKD,BAD_69_81,0.1401959928798527
PKG,BAD_69_81,0.1401959928798527
QIK,BAD_69_81,0.1401959928798527
RAD53,BAD_69_81,0.1401959928798527
RAF,BAD_69_81,0.1401959928798527
RSK,BAD_69_81,0.1401959928798527
SGK,BAD_69_81,0.1401959928798527
VRK2,BAD_69_81,0.1401959928798527
AKT,BAD_93_105,-0.05168833002080308
BARK1,BAD_93_105,-0.05168833002080308
DMPK,BAD_93_105,-0.05168833002080308
MAPKAPK,BAD_93_105,-0.05168833002080308
PAKA,BAD_93_105,-0.05168833002080308
PHK,BAD_93_105,-0.05168833002080308
PIM,BAD_93_105,-0.05168833002080308
PKA,BAD_93_105,-0.05168833002080308
PKCA,BAD_93_105,-0.05168833002080308
PKCI,BAD_93_105,-0.05168833002080308
PKD,BAD_93_105,-0.05168833002080308
PKG,BAD_93_105,-0.05168833002080308
QIK,BAD_93_105,-0.05168833002080308
RAF,BAD_93_105,-0.05168833002080308
RSK,BAD_93_105,-0.05168833002080308
SGK,BAD_93_105,-0.05168833002080308
VRK2,BAD_93_105,-0.05168833002080308
AKT,BCKD_45_57,-0.04252558526610113
BARK1,BCKD_45_57,-0.04252558526610113
CDK,BCKD_45_57,-0.04252558526610113
DMPK,BCKD_45_57,-0.04252558526610113
FRAY,BCKD_45_57,-0.04252558526610113
GRK,BCKD_45_57,-0.04252558526610113
IKK,BCKD_45_57,-0.04252558526610113
MAPKAPK,BCKD_45_57,-0.04252558526610113
MELK,BCKD_45_57,-0.04252558526610113
MLCK,BCKD_45_57,-0.04252558526610113
MST,BCKD_45_57,-0.04252558526610113
PAKA,BCKD_45_57,-0.04252558526610113
PDHK,BCKD_45_57,-0.04252558526610113
PDK1,BCKD_45_57,-0.04252558526610113
PEK,BCKD_45_57,-0.04252558526610113
PHK,BCKD_45_57,-0.04252558526610113
PIM,BCKD_45_57,-0.04252558526610113
PKA,BCKD_45_57,-0.04252558526610113
PKCA,BCKD_45_57,-0.04252558526610113
PKG,BCKD_45_57,-0.04252558526610113
PLK,BCKD_45_57,-0.04252558526610113
QIK,BCKD_45_57,-0.04252558526610113
RSK,BCKD_45_57,-0.04252558526610113
SGK,BCKD_45_57,-0.04252558526610113
STE7,BCKD_45_57,-0.04252558526610113
VRK2,BCKD_45_57,-0.04252558526610113
BARK1,C1R_201_213,0.1931429941781591
CDK,C1R_201_213,0.1931429941781591
CK1,C1R_201_213,0.1931429941781591
CK2,C1R_201_213,0.1931429941781591
DMPK,C1R_201_213,0.1931429941781591
DYRK,C1R_201_213,0.1931429941781591
ERK,C1R_201_213,0.1931429941781591
IRAK,C1R_201_213,0.1931429941781591
JNK,C1R_201_213,0.1931429941781591
P38,C1R_201_213,0.1931429941781591
PDHK,C1R_201_213,0.1931429941781591
PEK,C1R_201_213,0.1931429941781591
PHK,C1R_201_213,0.1931429941781591
PKCA,C1R_201_213,0.1931429941781591
PLK,C1R_201_213,0.1931429941781591
QIK,C1R_201_213,0.1931429941781591
STE7,C1R_201_213,0.1931429941781591
STKR,C1R_201_213,0.1931429941781591
VRK2,C1R_201_213,0.1931429941781591
BARK1,CAC1C_1974_1986,0.5138448873063025
CAMK1,CAC1C_1974_1986,0.5138448873063025
MAPKAPK,CAC1C_1974_1986,0.5138448873063025
PDHK,CAC1C_1974_1986,0.5138448873063025
PHK,CAC1C_1974_1986,0.5138448873063025
PIM,CAC1C_1974_1986,0.5138448873063025
PKCA,CAC1C_1974_1986,0.5138448873063025
PKD,CAC1C_1974_1986,0.5138448873063025
PKG,CAC1C_1974_1986,0.5138448873063025
QIK,CAC1C_1974_1986,0.5138448873063025
RAD53,CAC1C_1974_1986,0.5138448873063025
RIPK,CAC1C_1974_1986,0.5138448873063025
RSK,CAC1C_1974_1986,0.5138448873063025
VRK2,CAC1C_1974_1986,0.5138448873063025
AKT,CD27_212_224,0.2676233249226139
BARK1,CD27_212_224,0.2676233249226139
CDK,CD27_212_224,0.2676233249226139
DMPK,CD27_212_224,0.2676233249226139
ERK,CD27_212_224,0.2676233249226139
IKK,CD27_212_224,0.2676233249226139
JNK,CD27_212_224,0.2676233249226139
P38,CD27_212_224,0.2676233249226139
PDHK,CD27_212_224,0.2676233249226139
PEK,CD27_212_224,0.2676233249226139
PHK,CD27_212_224,0.2676233249226139
PIM,CD27_212_224,0.2676233249226139
PKCA,CD27_212_224,0.2676233249226139
PKD,CD27_212_224,0.2676233249226139
QIK,CD27_212_224,0.2676233249226139
RSK,CD27_212_224,0.2676233249226139
VRK2,CD27_212_224,0.2676233249226139
BARK1,CDC2_154_169,-0.18485925201033945
CDK,CDC2_154_169,-0.18485925201033945
COT,CDC2_154_169,-0.18485925201033945
PEK,CDC2_154_169,-0.18485925201033945
PKG,CDC2_154_169,-0.18485925201033945
RSK,CDC2_154_169,-0.18485925201033945
STE7,CDC2_154_169,-0.18485925201033945
VRK2,CDC2_154_169,-0.18485925201033945
BARK1,CDK7_163_175,-0.03489100385630668
CDK,CDK7_163_175,-0.03489100385630668
DMPK,CDK7_163_175,-0.03489100385630668
DYRK,CDK7_163_175,-0.03489100385630668
FRAY,CDK7_163_175,-0.03489100385630668
JNK,CDK7_163_175,-0.03489100385630668
MAPKAPK,CDK7_163_175,-0.03489100385630668
MST,CDK7_163_175,-0.03489100385630668
MTOR,CDK7_163_175,-0.03489100385630668
P38,CDK7_163_175,-0.03489100385630668
PDK1,CDK7_163_175,-0.03489100385630668
PEK,CDK7_163_175,-0.03489100385630668
PHK,CDK7_163_175,-0.03489100385630668
PIM,CDK7_163_175,-0.03489100385630668
PKCA,CDK7_163_175,-0.03489100385630668
PKCI,CDK7_163_175,-0.03489100385630668
PRKDC,CDK7_163_175,-0.03489100385630668
QIK,CDK7_163_175,-0.03489100385630668
STE7,CDK7_163_175,-0.03489100385630668
VRK2,CDK7_163_175,-0.03489100385630668
AUR,CENPA_1_14,0.02234334011471173
BARK1,CENPA_1_14,0.02234334011471173
DMPK,CENPA_1_14,0.02234334011471173
MAPKAPK,CENPA_1_14,0.02234334011471173
PIM,CENPA_1_14,0.02234334011471173
PKCA,CENPA_1_14,0.02234334011471173
PKG,CENPA_1_14,0.02234334011471173
VRK2,CENPA_1_14,0.02234334011471173
AMPK,CFTR_730_742,0.8407929326927229
BARK1,CFTR_730_742,0.8407929326927229
CAMK2,CFTR_730_742,0.8407929326927229
CDK,CFTR_730_742,0.8407929326927229
DAPK,CFTR_730_742,0.8407929326927229
DYRK,CFTR_730_742,0.8407929326927229
GRK,CFTR_730_742,0.8407929326927229
IKK,CFTR_730_742,0.8407929326927229
MAPKAPK,CFTR_730_742,0.8407929326927229
PAKA,CFTR_730_742,0.8407929326927229
PDHK,CFTR_730_742,0.8407929326927229
PEK,CFTR_730_742,0.8407929326927229
PHK,CFTR_730_742,0.8407929326927229
PKA,CFTR_730_742,0.8407929326927229
PKCA,CFTR_730_742,0.8407929326927229
PKD,CFTR_730_742,0.8407929326927229
PKG,CFTR_730_742,0.8407929326927229
QIK,CFTR_730_742,0.8407929326927229
RAD53,CFTR_730_742,0.8407929326927229
RSK,CFTR_730_742,0.8407929326927229
VRK2,CFTR_730_742,0.8407929326927229
AKT,CGHB_109_121,0.5060454361965494
BARK1,CGHB_109_121,0.5060454361965494
CAMK2,CGHB_109_121,0.5060454361965494
DMPK,CGHB_109_121,0.5060454361965494
IKK,CGHB_109_121,0.5060454361965494
MTOR,CGHB_109_121,0.5060454361965494
PDHK,CGHB_109_121,0.5060454361965494
PDK1,CGHB_109_121,0.5060454361965494
PEK,CGHB_109_121,0.5060454361965494
PKA,CGHB_109_121,0.5060454361965494
PKCA,CGHB_109_121,0.5060454361965494
PKG,CGHB_109_121,0.5060454361965494
RSK,CGHB_109_121,0.5060454361965494
VRK2,CGHB_109_121,0.5060454361965494
AMPK,CREB1_126_138,0.3954376081623845
ATM,CREB1_126_138,0.3954376081623845
BARK1,CREB1_126_138,0.3954376081623845
CAMK1,CREB1_126_138,0.3954376081623845
CAMK2,CREB1_126_138,0.3954376081623845
COT,CREB1_126_138,0.3954376081623845
DMPK,CREB1_126_138,0.3954376081623845
DYRK,CREB1_126_138,0.3954376081623845
GSK,CREB1_126_138,0.3954376081623845
MAPKAPK,CREB1_126_138,0.3954376081623845
PDHK,CREB1_126_138,0.3954376081623845
PHK,CREB1_126_138,0.3954376081623845
PIM,CREB1_126_138,0.3954376081623845
PKA,CREB1_126_138,0.3954376081623845
PKCA,CREB1_126_138,0.3954376081623845
PKCD,CREB1_126_138,0.3954376081623845
PKCH,CREB1_126_138,0.3954376081623845
PKD,CREB1_126_138,0.3954376081623845
QIK,CREB1_126_138,0.3954376081623845
RAD53,CREB1_126_138,0.3954376081623845
RSK,CREB1_126_138,0.3954376081623845
SGK,CREB1_126_138,0.3954376081623845
VRK2,CREB1_126_138,0.3954376081623845
AMPK,CSF1R_701_713,0.4797512158646781
BARK1,CSF1R_701_713,0.4797512158646781
CDK,CSF1R_701_713,0.4797512158646781
CK1,CSF1R_701_713,0.4797512158646781
DMPK,CSF1R_701_713,0.4797512158646781
PDHK,CSF1R_701_713,0.4797512158646781
PEK,CSF1R_701_713,0.4797512158646781
PIM,CSF1R_701_713,0.4797512158646781
PKA,CSF1R_701_713,0.4797512158646781
PKCA,CSF1R_701_713,0.4797512158646781
PKG,CSF1R_701_713,0.4797512158646781
RSK,CSF1R_701_713,0.4797512158646781
VRK2,CSF1R_701_713,0.4797512158646781
AMPK,DESP_2842_2854,0.5841515072816682
BARK1,DESP_2842_2854,0.5841515072816682
CAMK1,DESP_2842_2854,0.5841515072816682
CDK,DESP_2842_2854,0.5841515072816682
CK1,DESP_2842_2854,0.5841515072816682
DMPK,DESP_2842_2854,0.5841515072816682
GSK,DESP_2842_2854,0.5841515072816682
IKK,DESP_2842_2854,0.5841515072816682
MAPKAPK,DESP_2842_2854,0.5841515072816682
P38,DESP_2842_2854,0.5841515072816682
PDHK,DESP_2842_2854,0.5841515072816682
PDK1,DESP_2842_2854,0.5841515072816682
PEK,DESP_2842_2854,0.5841515072816682
PHK,DESP_2842_2854,0.5841515072816682
PIM,DESP_2842_2854,0.5841515072816682
PKA,DESP_2842_2854,0.5841515072816682
PKCA,DESP_2842_2854,0.5841515072816682
PKG,DESP_2842_2854,0.5841515072816682
QIK,DESP_2842_2854,0.5841515072816682
RIPK,DESP_2842_2854,0.5841515072816682
RSK,DESP_2842_2854,0.5841515072816682
SGK,DESP_2842_2854,0.5841515072816682
STE11,DESP_2842_2854,0.5841515072816682
STE7,DESP_2842_2854,0.5841515072816682
VRK2,DESP_2842_2854,0.5841515072816682
BARK1,EPB42_241_253,0.5812300550215355
DMPK,EPB42_241_253,0.5812300550215355
PHK,EPB42_241_253,0.5812300550215355
PIM,EPB42_241_253,0.5812300550215355
PKA,EPB42_241_253,0.5812300550215355
PKCA,EPB42_241_253,0.5812300550215355
PKG,EPB42_241_253,0.5812300550215355
RAD53,EPB42_241_253,0.5812300550215355
RSK,EPB42_241_253,0.5812300550215355
VRK2,EPB42_241_253,0.5812300550215355
BARK1,ERBB2_679_691,0.04489791317257168
DMPK,ERBB2_679_691,0.04489791317257168
PHK,ERBB2_679_691,0.04489791317257168
PIM,ERBB2_679_691,0.04489791317257168
PKA,ERBB2_679_691,0.04489791317257168
PKCA,ERBB2_679_691,0.04489791317257168
PKCD,ERBB2_679_691,0.04489791317257168
PKCH,ERBB2_679_691,0.04489791317257168
PKG,ERBB2_679_691,0.04489791317257168
RSK,ERBB2_679_691,0.04489791317257168
VRK2,ERBB2_679_691,0.04489791317257168
BARK1,ERF_519_531,0.4191954841138653
CDK,ERF_519_531,0.4191954841138653
CHK1,ERF_519_531,0.4191954841138653
DAPK,ERF_519_531,0.4191954841138653
DMPK,ERF_519_531,0.4191954841138653
DYRK,ERF_519_531,0.4191954841138653
ERK,ERF_519_531,0.4191954841138653
IRAK,ERF_519_531,0.4191954841138653
MST,ERF_519_531,0.4191954841138653
P38,ERF_519_531,0.4191954841138653
PDK1,ERF_519_531,0.4191954841138653
PEK,ERF_519_531,0.4191954841138653
PIM,ERF_519_531,0.4191954841138653
PKA,ERF_519_531,0.4191954841138653
PKCA,ERF_519_531,0.4191954841138653
PKG,ERF_519_531,0.4191954841138653
RAD53,ERF_519_531,0.4191954841138653
RSK,ERF_519_531,0.4191954841138653
VRK2,ERF_519_531,0.4191954841138653
AKT,ESR1_160_172,0.33689460207150645
AUR,ESR1_160_172,0.33689460207150645
BARK1,ESR1_160_172,0.33689460207150645
CK2,ESR1_160_172,0.33689460207150645
DMPK,ESR1_160_172,0.33689460207150645
IKK,ESR1_160_172,0.33689460207150645
PEK,ESR1_160_172,0.33689460207150645
PHK,ESR1_160_172,0.33689460207150645
PIM,ESR1_160_172,0.33689460207150645
PKCA,ESR1_160_172,0.33689460207150645
RSK,ESR1_160_172,0.33689460207150645
STE11,ESR1_160_172,0.33689460207150645
STE7,ESR1_160_172,0.33689460207150645
VRK2,ESR1_160_172,0.33689460207150645
BARK1,FIBA_569_581,0.01285538876377974
CDK,FIBA_569_581,0.01285538876377974
CK1,FIBA_569_581,0.01285538876377974
DAPK,FIBA_569_581,0.01285538876377974
DMPK,FIBA_569_581,0.01285538876377974
ERK,FIBA_569_581,0.01285538876377974
GSK,FIBA_569_581,0.01285538876377974
HAL,FIBA_569_581,0.01285538876377974
IKK,FIBA_569_581,0.01285538876377974
JNK,FIBA_569_581,0.01285538876377974
MLCK,FIBA_569_581,0.01285538876377974
MST,FIBA_569_581,0.01285538876377974
PDHK,FIBA_569_581,0.01285538876377974
PEK,FIBA_569_581,0.01285538876377974
PHK,FIBA_569_581,0.01285538876377974
PIM,FIBA_569_581,0.01285538876377974
PKA,FIBA_569_581,0.01285538876377974
PKCA,FIBA_569_581,0.01285538876377974
PKG,FIBA_569_581,0.01285538876377974
PLK,FIBA_569_581,0.01285538876377974
QIK,FIBA_569_581,0.01285538876377974
RAF,FIBA_569_581,0.01285538876377974
RIPK,FIBA_569_581,0.01285538876377974
RSK,FIBA_569_581,0.01285538876377974
SGK,FIBA_569_581,0.01285538876377974
STE7,FIBA_569_581,0.01285538876377974
VRK2,FIBA_569_581,0.01285538876377974
AKT,FOXO3_25_37,-0.11303183559337408
BARK1,FOXO3_25_37,-0.11303183559337408
CDK,FOXO3_25_37,-0.11303183559337408
ERK,FOXO3_25_37,-0.11303183559337408
MAPKAPK,FOXO3_25_37,-0.11303183559337408
P38,FOXO3_25_37,-0.11303183559337408
PHK,FOXO3_25_37,-0.11303183559337408
PIM,FOXO3_25_37,-0.11303183559337408
PKCA,FOXO3_25_37,-0.11303183559337408
QIK,FOXO3_25_37,-0.11303183559337408
RAF,FOXO3_25_37,-0.11303183559337408
RSK,FOXO3_25_37,-0.11303183559337408
SGK,FOXO3_25_37,-0.11303183559337408
VRK2,FOXO3_25_37,-0.11303183559337408
AKT,FRAP_2443_2455,0.07594260934526739
AMPK,FRAP_2443_2455,0.07594260934526739
BARK1,FRAP_2443_2455,0.07594260934526739
CK1,FRAP_2443_2455,0.07594260934526739
DAPK,FRAP_2443_2455,0.07594260934526739
DMPK,FRAP_2443_2455,0.07594260934526739
MAPKAPK,FRAP_2443_2455,0.07594260934526739
MELK,FRAP_2443_2455,0.07594260934526739
MLK,FRAP_2443_2455,0.07594260934526739
MSN,FRAP_2443_2455,0.07594260934526739
MTOR,FRAP_2443_2455,0.07594260934526739
NEK,FRAP_2443_2455,0.07594260934526739
PDHK,FRAP_2443_2455,0.07594260934526739
PDK1,FRAP_2443_2455,0.07594260934526739
PEK,FRAP_2443_2455,0.07594260934526739
PHK,FRAP_2443_2455,0.07594260934526739
PIM,FRAP_2443_2455,0.07594260934526739
PKA,FRAP_2443_2455,0.07594260934526739
PKCA,FRAP_2443_2455,0.07594260934526739
QIK,FRAP_2443_2455,0.07594260934526739
RSK,FRAP_2443_2455,0.07594260934526739
SGK,FRAP_2443_2455,0.07594260934526739
TAO,FRAP_2443_2455,0.07594260934526739
VRK2,FRAP_2443_2455,0.07594260934526739
AKT,GPR6_349_361,0.05645040183836099
BARK1,GPR6_349_361,0.05645040183836099
CDK,GPR6_349_361,0.05645040183836099
CK1,GPR6_349_361,0.05645040183836099
DMPK,GPR6_349_361,0.05645040183836099
DYRK,GPR6_349_361,0.05645040183836099
ERK,GPR6_349_361,0.05645040183836099
IKK,GPR6_349_361,0.05645040183836099
JNK,GPR6_349_361,0.05645040183836099
MAPKAPK,GPR6_349_361,0.05645040183836099
MELK,GPR6_349_361,0.05645040183836099
P38,GPR6_349_361,0.05645040183836099
PDK1,GPR6_349_361,0.05645040183836099
PEK,GPR6_349_361,0.05645040183836099
PHK,GPR6_349_361,0.05645040183836099
PKCA,GPR6_349_361,0.05645040183836099
QIK,GPR6_349_361,0.05645040183836099
RAF,GPR6_349_361,0.05645040183836099
RSK,GPR6_349_361,0.05645040183836099
SGK,GPR6_349_361,0.05645040183836099
VRK2,GPR6_349_361,0.05645040183836099
AMPK,GPSM2_394_406,0.6857600035411284
BARK1,GPSM2_394_406,0.6857600035411284
CAMK1,GPSM2_394_406,0.6857600035411284
CHK1,GPSM2_394_406,0.6857600035411284
DMPK,GPSM2_394_406,0.6857600035411284
IKK,GPSM2_394_406,0.6857600035411284
MAPKAPK,GPSM2_394_406,0.6857600035411284
MARK,GPSM2_394_406,0.6857600035411284
PHK,GPSM2_394_406,0.6857600035411284
PKCA,GPSM2_394_406,0.6857600035411284
PKD,GPSM2_394_406,0.6857600035411284
VRK2,GPSM2_394_406,0.6857600035411284
BARK1,GSUB_61_73,0.03072934381812923
CDK,GSUB_61_73,0.03072934381812923
DAPK,GSUB_61_73,0.03072934381812923
DMPK,GSUB_61_73,0.03072934381812923
DYRK,GSUB_61_73,0.03072934381812923
ERK,GSUB_61_73,0.03072934381812923
PDK1,GSUB_61_73,0.03072934381812923
PHK,GSUB_61_73,0.03072934381812923
PKA,GSUB_61_73,0.03072934381812923
PKG,GSUB_61_73,0.03072934381812923
PLK,GSUB_61_73,0.03072934381812923
VRK2,GSUB_61_73,0.03072934381812923
AKT,GYS2_1_13,-0.04231598222643769
BARK1,GYS2_1_13,-0.04231598222643769
CDK,GYS2_1_13,-0.04231598222643769
DMPK,GYS2_1_13,-0.04231598222643769
IKK,GYS2_1_13,-0.04231598222643769
MAPKAPK,GYS2_1_13,-0.04231598222643769
MTOR,GYS2_1_13,-0.04231598222643769
PEK,GYS2_1_13,-0.04231598222643769
PHK,GYS2_1_13,-0.04231598222643769
PKA,GYS2_1_13,-0.04231598222643769
PKCA,GYS2_1_13,-0.04231598222643769
QIK,GYS2_1_13,-0.04231598222643769
RSK,GYS2_1_13,-0.04231598222643769
SGK,GYS2_1_13,-0.04231598222643769
VRK2,GYS2_1_13,-0.04231598222643769
AKT,H2B1B_ 27_40,0.03260709304899241
AMPK,H2B1B_ 27_40,0.03260709304899241
BARK1,H2B1B_ 27_40,0.03260709304899241
CAMK1,H2B1B_ 27_40,0.03260709304899241
CDK,H2B1B_ 27_40,0.03260709304899241
COT,H2B1B_ 27_40,0.03260709304899241
DAPK,H2B1B_ 27_40,0.03260709304899241
DMPK,H2B1B_ 27_40,0.03260709304899241
IKK,H2B1B_ 27_40,0.03260709304899241
MLK,H2B1B_ 27_40,0.03260709304899241
MST,H2B1B_ 27_40,0.03260709304899241
PAKA,H2B1B_ 27_40,0.03260709304899241
PAKB,H2B1B_ 27_40,0.03260709304899241
PDHK,H2B1B_ 27_40,0.03260709304899241
PEK,H2B1B_ 27_40,0.03260709304899241
PHK,H2B1B_ 27_40,0.03260709304899241
PIM,H2B1B_ 27_40,0.03260709304899241
PKA,H2B1B_ 27_40,0.03260709304899241
PKCA,H2B1B_ 27_40,0.03260709304899241
PKCH,H2B1B_ 27_40,0.03260709304899241
PKD,H2B1B_ 27_40,0.03260709304899241
PKG,H2B1B_ 27_40,0.03260709304899241
PLK,H2B1B_ 27_40,0.03260709304899241
QIK,H2B1B_ 27_40,0.03260709304899241
RAD53,H2B1B_ 27_40,0.03260709304899241
RSK,H2B1B_ 27_40,0.03260709304899241
SGK,H2B1B_ 27_40,0.03260709304899241
VRK2,H2B1B_ 27_40,0.03260709304899241
AMPK,H32_3_18,0.09435542714087486
ATR,H32_3_18,0.09435542714087486
AUR,H32_3_18,0.09435542714087486
BARK1,H32_3_18,0.09435542714087486
DAPK,H32_3_18,0.09435542714087486
DMPK,H32_3_18,0.09435542714087486
DYRK,H32_3_18,0.09435542714087486
MLK,H32_3_18,0.09435542714087486
MST,H32_3_18,0.09435542714087486
MTOR,H32_3_18,0.09435542714087486
PHK,H32_3_18,0.09435542714087486
PIM,H32_3_18,0.09435542714087486
PKCA,H32_3_18,0.09435542714087486
PKCD,H32_3_18,0.09435542714087486
PRKDC,H32_3_18,0.09435542714087486
QIK,H32_3_18,0.09435542714087486
RAD53,H32_3_18,0.09435542714087486
RSK,H32_3_18,0.09435542714087486
STE7,H32_3_18,0.09435542714087486
VRK1,H32_3_18,0.09435542714087486
VRK2,H32_3_18,0.09435542714087486
BARK1,IF4E_203_215,-0.03699230533995153
